j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.42754406,,2511.0,3047.5796,,0,,
0,1,0.34071055,,2485.0,3011.2754,,0,,
0,2,0.27641815,,2470.0,2976.037,,0,,
0,3,0.30630937,,2454.0,2941.9028,,0,,
0,4,0.31549937,,2430.0,2908.9114,,0,,
0,5,0.3037345,,2411.0,2877.102,,0,,
0,6,0.3306789,,2388.0,2817.9854,,0,,
0,7,0.29348835,,2365.0,2754.3438,,0,,
0,8,0.2044527,,2350.0,2690.8655,,0,,
0,9,0.18616866,,2341.0,2627.562,,0,,
0,10,0.23452595,,2329.0,2564.4463,,0,,
0,11,0.27532536,,2310.0,2501.5327,,0,,
0,12,0.32863888,,2292.0,2438.837,,0,,
0,13,0.29692498,,2268.0,2376.3757,,0,,
0,14,0.2738601,,2251.0,2314.1687,,0,,
0,15,0.3917931,,2257.0,2252.2366,,0,,
0,16,0.4012983,,2270.0,2190.6028,,0,,
0,17,0.34348643,,2280.0,2129.2932,,0,,
0,18,0.4067496,,2289.0,2068.3367,,0,,
0,19,0.40870556,,2294.0,2007.7654,,0,,
0,20,0.3577229,,2291.0,1947.6152,,0,,
0,21,0.3577229,,2291.0,1887.9264,,0,,
0,22,0.44600424,,2294.0,1828.7441,,0,,
0,23,0.46964356,,2294.0,1770.1193,,0,,
0,24,0.4583867,,2295.0,1712.1089,,0,,
0,25,0.51651925,,2298.0,1654.778,,0,,
0,26,0.5104125,,2291.0,1598.1993,,0,,
0,27,0.46055675,,2271.0,1542.4558,,0,,
0,28,0.45784158,,2245.0,1487.6415,,0,,
0,29,0.46964353,,2217.0,1433.8627,,0,,
0,30,0.4840649,,2190.0,1381.2404,,0,,
0,31,0.49767834,,2159.0,1329.912,,0,,
0,32,0.48244226,,2132.0,1280.0332,,0,,
0,33,0.5179983,,2106.0,1231.78,,0,,
0,34,0.5100716,,2078.0,1185.351,,0,,
0,35,0.44448328,,2052.0,1137.0277,,0,,
0,36,0.31734282,,2041.0,1090.681,,0,,
0,37,0.27641815,,2053.0,1046.5735,,0,,
0,38,0.25135508,,2072.0,1005.0,,0,,
0,39,0.20094274,,2081.0,966.2877,,0,,
0,40,0.3409198,,2059.0,930.79376,,0,,
0,41,0.08054666,,2037.0,898.89935,,0,,
0,42,0.39788496,,2050.0,871.0,,0,,
0,43,0.6049423,,2093.0,839.50757,,0,,
0,44,0.5868307,,2140.0,809.5641,,0,,
0,45,0.53396094,,2181.0,784.2149,,0,,
0,46,0.6104471,,2219.0,763.91754,,0,,
0,47,0.67485046,,2273.0,749.08276,,0,,
0,48,0.65742207,,2320.0,740.0392,,0,,
0,49,0.62464917,,2372.0,721.61206,,0,,
0,50,0.4265809,,2407.0,699.50055,,0,,
0,51,0.24972112,,2425.0,683.2686,,0,,
0,52,0.17555986,,2439.0,673.3417,,0,,
0,53,0.1825611,,2448.0,670.0,,0,,
0,54,0.36640248,,2463.0,670.0,,0,,
0,55,0.49228585,,2498.0,670.0,,0,,
0,56,0.44958407,,2524.0,670.0,,0,,
0,57,0.40345865,,2539.0,670.0,,0,,
0,58,0.49385405,,2558.0,670.0,,0,,
0,59,0.591439,,2589.0,670.0,,0,,
0,60,0.61249745,,2630.0,670.0,,0,,
0,61,0.61044705,,2670.0,670.0,,0,,
0,62,0.608624,,2708.0,670.0,,0,,
0,63,0.5977961,,2734.0,670.0,,0,,
0,64,0.59801954,,2771.0,670.0,,0,,
0,65,0.34451973,,2801.0,670.0,,0,,
0,66,0.36366862,,2785.0,670.0,,0,,
0,67,0.3636047,,2756.0,673.3417,,0,,
0,68,0.30885732,,2747.0,683.2686,,0,,
0,69,0.33075148,,2748.0,699.50055,,0,,
0,70,0.27714378,,2746.0,721.61206,,0,,
0,71,0.2609072,,2751.0,749.08276,,0,,
0,72,0.32628712,,2762.0,781.34753,,0,,
0,73,0.50117904,,2781.0,809.5641,,0,,
0,74,0.6912961,,2829.0,839.50757,,0,,
0,75,0.75547034,,2891.0,873.5731,,0,,
0,76,0.7467227,,2944.0,911.2985,,0,,
0,77,0.5822944,,2989.0,952.2489,,0,,
0,78,0.28064877,,2995.0,989.24316,,0,,
0,79,0.3420328,,2975.0,1022.71063,,0,,
0,80,0.3753589,,2955.0,1059.363,,0,,
0,81,0.39522576,,2943.0,1098.8817,,0,,
0,82,0.3011319,,2930.0,1109.0474,,0,,
0,83,0.13988604,,2919.0,1082.4181,,0,,
0,84,0.15614407,,2920.0,1059.363,,0,,
0,85,0.3398719,,2940.0,1040.1198,,0,,
0,86,0.3352811,,2967.0,1024.903,,0,,
0,87,0.22961587,,2972.0,1013.894,,0,,
0,88,0.13373251,,2976.0,1007.23083,,0,,
0,89,0.15405796,,2989.0,1005.0,,0,,
0,90,0.09527964,,2993.0,1005.0,,0,,
0,91,0.16338657,,2997.0,1007.23083,,0,,
0,92,0.32871202,,3015.0,1013.894,,0,,
0,93,0.4057117,,3042.0,1024.903,,0,,
0,94,0.47551647,,3072.0,1040.1198,,0,,
0,95,0.66009855,,3111.0,1059.363,,0,,
0,96,0.8004701,,3176.0,1082.4181,,0,,
0,97,0.8361923,,3247.0,1109.0474,,0,,
0,98,0.8155609,,3323.0,1139.0,,0,,
0,99,0.5361512,,3383.0,1172.0214,,0,,
0,100,0.13373253,,3395.0,1207.8596,,0,,
0,101,0.29323497,,3382.0,1246.2721,,0,,
