j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
4,19,0.8580764,,2685.0,702.4813,,0,,
4,20,0.8473066,,2713.0,686.4197,,0,,
4,21,0.77491975,,2740.0,670.9814,,0,,
4,22,0.6503588,,2761.0,656.2103,,0,,
4,23,0.522797,,2777.0,642.15265,,0,,
4,24,0.3806498,,2788.0,618.01294,,0,,
4,25,0.24567366,,2794.0,594.0303,,0,,
4,26,0.22679885,,2795.0,570.2245,,0,,
4,27,0.2335314,,2794.0,546.6187,,0,,
4,28,0.30553204,,2792.0,523.2399,,0,,
4,29,0.510997,,2784.0,500.12,,0,,
4,30,0.7055478,,2767.0,477.29654,,0,,
4,31,0.75393087,,2745.0,454.81424,,0,,
4,32,0.7253033,,2727.0,432.72623,,0,,
4,33,0.6767686,,2710.0,411.0961,,0,,
4,34,0.57828075,,2696.0,390.0,,0,,
4,35,0.48883823,,2686.0,369.52942,,0,,
4,36,0.47750768,,2678.0,349.79422,,0,,
4,37,0.5308727,,2666.0,330.92596,,0,,
4,38,0.5463762,,2652.0,313.08145,,0,,
4,39,0.46746814,,2640.0,296.44562,,0,,
4,40,0.37744442,,2632.0,281.233,,0,,
4,41,0.31597027,,2627.0,267.68637,,0,,
4,42,0.247745,,2624.0,256.0703,,0,,
4,43,0.22140047,,2625.0,239.70816,,0,,
4,44,0.3033897,,2628.0,220.61731,,0,,
4,45,0.41114372,,2636.0,203.0665,,0,,
4,46,0.44437113,,2645.0,187.48866,,0,,
4,47,0.4104301,,2653.0,174.4133,,0,,
4,48,0.35386175,,2661.0,164.43843,,0,,
4,49,0.31597027,,2668.0,158.15182,,0,,
4,50,0.2951821,,2676.0,156.0,,0,,
4,51,0.2861035,,2683.0,156.0,,0,,
4,52,0.31597027,,2691.0,156.0,,0,,
4,53,0.3337209,,2700.0,156.0,,0,,
4,54,0.3337209,,2709.0,158.15182,,0,,
4,55,0.33514532,,2718.0,164.43843,,0,,
4,56,0.34986737,,2727.0,174.4133,,0,,
4,57,0.3480723,,2736.0,187.48866,,0,,
4,58,0.352094,,2743.0,203.0665,,0,,
4,59,0.364649,,2750.0,220.61731,,0,,
4,60,0.34076503,,2756.0,239.70816,,0,,
4,61,0.327942,,2762.0,260.0,,0,,
4,62,0.2918184,,2768.0,281.233,,0,,
4,63,0.23056693,,2774.0,303.2095,,0,,
4,64,0.17547542,,2778.0,325.77905,,0,,
4,65,0.13779622,,2781.0,348.8266,,0,,
4,66,0.111667216,,2784.0,367.69553,,0,,
4,67,0.111667216,,2786.0,386.5178,,0,,
4,68,0.1538187,,2789.0,406.133,,0,,
4,69,0.18998829,,2794.0,426.4317,,0,,
4,70,0.19365829,,2799.0,447.32092,,0,,
5,0,0.2808377,,2551.0,956.7152,,0,,
5,1,0.22061701,,2545.0,939.2444,,0,,
5,2,0.13779622,,2541.0,922.17566,,0,,
5,3,0.111667216,,2539.0,905.53186,,0,,
5,4,0.13381098,,2538.0,889.33685,,0,,
5,5,0.1538187,,2539.0,873.6155,,0,,
5,6,0.18812376,,2542.0,858.39386,,0,,
5,7,0.23056693,,2546.0,843.699,,0,,
5,8,0.27665752,,2552.0,829.5589,,0,,
5,9,0.28552425,,2559.0,816.00244,,0,,
5,10,0.28552425,,2565.0,803.05914,,0,,
5,11,0.2951821,,2572.0,790.75916,,0,,
5,12,0.26554164,,2578.0,779.1329,,0,,
5,13,0.2918184,,2582.0,767.7708,,0,,
5,14,0.41678804,,2588.0,755.79095,,0,,
5,15,0.57907426,,2601.0,743.61816,,0,,
5,16,0.70033985,,2618.0,728.4641,,0,,
5,17,0.8100213,,2640.0,713.93555,,0,,
5,18,0.86113095,,2668.0,699.58844,,0,,
5,19,0.8535218,,2696.0,682.46906,,0,,
5,20,0.8081734,,2723.0,665.9249,,0,,
5,21,0.72947484,,2747.0,650.0,,0,,
5,22,0.618428,,2767.0,634.7409,,0,,
5,23,0.4866622,,2782.0,620.1967,,0,,
5,24,0.331329,,2793.0,606.419,,0,,
5,25,0.18812376,,2798.0,584.27734,,0,,
5,26,0.1538187,,2800.0,560.0571,,0,,
5,27,0.16285266,,2799.0,536.0037,,0,,
5,28,0.24004816,,2797.0,512.1406,,0,,
5,29,0.42774537,,2790.0,488.49564,,0,,
5,30,0.6035516,,2776.0,465.10214,,0,,
5,31,0.6886761,,2759.0,442.0,,0,,
5,32,0.70991504,,2742.0,419.2374,,0,,
5,33,0.7014918,,2725.0,396.87277,,0,,
5,34,0.64223593,,2709.0,374.97733,,0,,
5,35,0.559396,,2697.0,353.63824,,0,,
5,36,0.5208635,,2687.0,332.96246,,0,,
5,37,0.5544744,,2674.0,313.08145,,0,,
5,38,0.5432517,,2661.0,294.15643,,0,,
5,39,0.49816972,,2649.0,276.3838,,0,,
5,40,0.4260613,,2641.0,260.0,,0,,
5,41,0.33937162,,2635.0,245.28351,,0,,
5,42,0.30712643,,2632.0,232.55107,,0,,
5,43,0.2686848,,2631.0,220.61731,,0,,
5,44,0.364649,,2635.0,203.0665,,0,,
5,45,0.46746814,,2644.0,183.84776,,0,,
5,46,0.455241,,2655.0,166.48123,,0,,
5,47,0.39042893,,2662.0,151.60475,,0,,
5,48,0.31648076,,2668.0,140.01428,,0,,
5,49,0.27845833,,2673.0,132.57451,,0,,
5,50,0.26106513,,2679.0,130.0,,0,,
5,51,0.26171023,,2685.0,130.0,,0,,
5,52,0.2861035,,2692.0,130.0,,0,,
5,53,0.31648076,,2700.0,130.0,,0,,
5,54,0.36759233,,2709.0,132.57451,,0,,
5,55,0.4061091,,2720.0,140.01428,,0,,
5,56,0.40245596,,2731.0,151.60475,,0,,
5,57,0.384211,,2741.0,166.48123,,0,,
5,58,0.39042893,,2750.0,183.84776,,0,,
5,59,0.352094,,2758.0,203.0665,,0,,
5,60,0.30553204,,2763.0,223.66046,,0,,
5,61,0.26680422,,2768.0,245.28351,,0,,
5,62,0.21423258,,2772.0,267.68637,,0,,
5,63,0.17947067,,2776.0,290.68884,,0,,
5,64,0.12829536,,2780.0,313.08145,,0,,
5,65,0.08579151,,2782.0,330.92596,,0,,
5,66,0.09774558,,2784.0,349.79422,,0,,
5,67,0.10319301,,2787.0,369.52942,,0,,
5,68,0.116446994,,2789.0,390.0,,0,,
5,69,0.17137913,,2793.0,411.0961,,0,,
5,70,0.18998829,,2798.0,432.72623,,0,,
6,0,0.2849436,,2555.0,937.80383,,0,,
6,1,0.25250116,,2548.0,919.97394,,0,,
6,2,0.16175286,,2543.0,902.54083,,0,,
6,3,0.1351531,,2542.0,885.5281,,0,,
6,4,0.17241307,,2542.0,868.9603,,0,,
6,5,0.2042339,,2543.0,852.8634,,0,,
6,6,0.23056693,,2546.0,837.2646,,0,,
6,7,0.26554164,,2550.0,822.1922,,0,,
6,8,0.30553204,,2556.0,807.67566,,0,,
6,9,0.31952173,,2563.0,793.74554,,0,,
6,10,0.32988298,,2570.0,780.4332,,0,,
6,11,0.34076503,,2577.0,767.7708,,0,,
6,12,0.327942,,2584.0,755.79095,,0,,
6,13,0.36717385,,2589.0,744.5267,,0,,
6,14,0.49869388,,2596.0,732.6282,,0,,
6,15,0.6515877,,2610.0,721.0021,,0,,
6,16,0.7544536,,2629.0,707.2765,,0,,
6,17,0.8333734,,2652.0,692.3034,,0,,
6,18,0.8708348,,2680.0,677.9971,,0,,
6,19,0.8410687,,2708.0,662.87256,,0,,
6,20,0.77645737,,2732.0,645.8266,,0,,
6,21,0.698409,,2755.0,629.3934,,0,,
6,22,0.5596081,,2773.0,613.622,,0,,
6,23,0.43306756,,2786.0,598.56494,,0,,
6,24,0.2901185,,2796.0,584.27734,,0,,
6,25,0.1538187,,2801.0,570.81696,,0,,
6,26,0.060738232,,2803.0,550.9301,,0,,
6,27,0.10319301,,2802.0,526.4599,,0,,
6,28,0.18812376,,2801.0,502.1434,,0,,
6,29,0.35736194,,2795.0,478.00418,,0,,
6,30,0.5147366,,2785.0,454.07047,,0,,
6,31,0.6265901,,2771.0,430.3766,,0,,
6,32,0.6854429,,2756.0,406.9644,,0,,
6,33,0.7014918,,2739.0,383.8854,,0,,
6,34,0.6762084,,2723.0,361.20355,,0,,
6,35,0.6337062,,2710.0,338.99854,,0,,
6,36,0.5878532,,2697.0,317.37045,,0,,
6,37,0.58862066,,2685.0,296.44562,,0,,
6,38,0.5786778,,2671.0,276.3838,,0,,
6,39,0.5301692,,2660.0,257.38687,,0,,
6,40,0.46746814,,2651.0,239.70816,,0,,
6,41,0.37132943,,2643.0,223.66046,,0,,
6,42,0.30712643,,2640.0,209.6187,,0,,
6,43,0.30338973,,2639.0,198.0101,,0,,
6,44,0.38811386,,2643.0,183.84776,,0,,
6,45,0.44814497,,2653.0,166.48123,,0,,
6,46,0.40061113,,2663.0,147.07822,,0,,
6,47,0.3033897,,2670.0,130.0,,0,,
6,48,0.2414688,,2674.0,116.275536,,0,,
6,49,0.24004816,,2678.0,107.200745,,0,,
6,50,0.23056693,,2683.0,104.0,,0,,
6,51,0.23645331,,2688.0,104.0,,0,,
6,52,0.26171023,,2694.0,104.0,,0,,
6,53,0.30338973,,2701.0,104.0,,0,,
6,54,0.3873377,,2710.0,107.200745,,0,,
6,55,0.4376434,,2722.0,116.275536,,0,,
6,56,0.42504597,,2734.0,130.0,,0,,
6,57,0.41783375,,2745.0,147.07822,,0,,
6,58,0.384211,,2756.0,166.48123,,0,,
6,59,0.2951821,,2764.0,187.48866,,0,,
6,60,0.24004816,,2769.0,209.6187,,0,,
6,61,0.20164758,,2773.0,232.55107,,0,,
6,62,0.16175286,,2776.0,256.0703,,0,,
6,63,0.12252025,,2779.0,276.3838,,0,,
6,64,0.08579151,,2781.0,294.15643,,0,,
6,65,0.08579151,,2783.0,313.08145,,0,,
6,66,0.111667216,,2785.0,332.96246,,0,,
6,67,0.111667216,,2788.0,353.63824,,0,,
6,68,0.13779622,,2790.0,374.97733,,0,,
6,69,0.19546491,,2794.0,396.87277,,0,,
6,70,0.21178241,,2799.0,419.2374,,0,,
7,0,0.22981896,,2557.0,919.23883,,0,,
7,1,0.2042339,,2551.0,901.0416,,0,,
7,2,0.16394454,,2547.0,883.235,,0,,
7,3,0.15264933,,2546.0,865.84296,,0,,
7,4,0.19814077,,2547.0,848.89105,,0,,
7,5,0.22831461,,2549.0,832.4061,,0,,
7,6,0.26106513,,2552.0,816.41656,,0,,
7,7,0.30553204,,2556.0,800.9519,,0,,
7,8,0.3398369,,2562.0,786.0433,,0,,
7,9,0.36380205,,2569.0,771.7228,,0,,
7,10,0.3758273,,2576.0,758.02374,,0,,
7,11,0.3758273,,2584.0,744.9805,,0,,
7,12,0.38811386,,2591.0,732.6282,,0,,
7,13,0.4576683,,2598.0,721.0021,,0,,
7,14,0.5971154,,2607.0,709.66187,,0,,
7,15,0.7133581,,2623.0,697.6532,,0,,
7,16,0.7841004,,2643.0,686.4197,,0,,
7,17,0.8497985,,2666.0,670.9814,,0,,
7,18,0.88486606,,2694.0,656.2103,,0,,
7,19,0.83070064,,2722.0,642.15265,,0,,
7,20,0.72577006,,2743.0,626.1629,,0,,
7,21,0.61073303,,2762.0,609.19946,,0,,
7,22,0.4888383,,2777.0,592.89124,,0,,
7,23,0.36884385,,2789.0,577.2937,,0,,
7,24,0.24567366,,2797.0,562.466,,0,,
7,25,0.1210316,,2802.0,548.4706,,0,,
7,26,0.042974833,,2803.0,535.37274,,0,,
7,27,0.042974833,,2804.0,518.0463,,0,,
7,28,0.111667216,,2804.0,493.3153,,0,,
7,29,0.27845833,,2801.0,468.72168,,0,,
7,30,0.43372586,,2793.0,444.2882,,0,,
7,31,0.54924756,,2783.0,420.04285,,0,,
7,32,0.6511276,,2770.0,396.0202,,0,,
7,33,0.70046806,,2754.0,372.26334,,0,,
7,34,0.7014918,,2739.0,348.8266,,0,,
7,35,0.6767686,,2725.0,325.77905,,0,,
7,36,0.6594457,,2711.0,303.2095,,0,,
7,37,0.6333793,,2697.0,281.233,,0,,
7,38,0.61582816,,2684.0,260.0,,0,,
7,39,0.5786778,,2672.0,239.70816,,0,,
7,40,0.5087298,,2661.0,220.61731,,0,,
