j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.56122005,,1969.0,664.68036,,0,,
0,1,0.50434875,,1942.0,632.3203,,0,,
0,2,0.42188075,,1923.0,601.8937,,0,,
0,3,0.43868238,,1906.0,573.7081,,0,,
0,4,0.537915,,1886.0,548.1095,,0,,
0,5,0.577279,,1863.0,525.47595,,0,,
0,6,0.4207241,,1848.0,506.2055,,0,,
0,7,0.27380517,,1850.0,490.6944,,0,,
0,8,0.42061868,,1869.0,479.30783,,0,,
0,9,0.48450777,,1892.0,472.34415,,0,,
0,10,0.5069303,,1917.0,470.0,,0,,
0,11,0.4821409,,1941.0,470.0,,0,,
0,12,0.3662622,,1961.0,470.0,,0,,
0,13,0.2922791,,1971.0,472.34415,,0,,
0,14,0.30893075,,1981.0,479.30783,,0,,
0,15,0.3636776,,1995.0,490.6944,,0,,
0,16,0.44406757,,2013.0,506.2055,,0,,
0,17,0.48885235,,2035.0,525.47595,,0,,
0,18,0.44260898,,2053.0,548.1095,,0,,
0,19,0.40556705,,2066.0,573.7081,,0,,
0,20,0.41335702,,2080.0,601.8937,,0,,
0,21,0.42728496,,2092.0,632.3203,,0,,
0,22,0.4704471,,2106.0,664.68036,,0,,
0,23,0.5109518,,2121.0,698.70526,,0,,
0,24,0.50817364,,2135.0,731.14844,,0,,
0,25,0.51522094,,2146.0,765.10455,,0,,
0,26,0.54747784,,2158.0,800.38116,,0,,
0,27,0.5889933,,2174.0,836.8112,,0,,
0,28,0.66960204,,2196.0,874.25055,,0,,
0,29,0.7278653,,2223.0,912.57495,,0,,
0,30,0.67170334,,2242.0,951.6775,,0,,
0,31,0.588759,,2254.0,991.46606,,0,,
0,32,0.5945604,,2266.0,1031.8615,,0,,
0,33,0.6608511,,2280.0,1071.7649,,0,,
0,34,0.63039035,,2287.0,1109.2399,,0,,
0,35,0.55706114,,2289.0,1147.4163,,0,,
0,36,0.5322639,,2295.0,1186.2263,,0,,
0,37,0.6022655,,2308.0,1225.6101,,0,,
0,38,0.6137136,,2319.0,1265.5137,,0,,
0,39,0.5384042,,2325.0,1305.8898,,0,,
0,40,0.39686298,,2323.0,1346.6956,,0,,
0,41,0.49280533,,2341.0,1387.8933,,0,,
0,42,0.49702734,,2365.0,1429.4492,,0,,
0,43,0.44406754,,2387.0,1471.3328,,0,,
0,44,0.40411672,,2409.0,1513.5167,,0,,
0,45,0.2816974,,2427.0,1555.9768,,0,,
0,46,0.24083717,,2435.0,1598.0,,0,,
0,47,0.49182212,,2434.0,1639.6198,,0,,
0,48,0.6894324,,2429.0,1681.5231,,0,,
0,49,0.7753536,,2411.0,1723.6893,,0,,
0,50,0.757167,,2387.0,1766.0996,,0,,
0,51,0.71200126,,2365.0,1808.7368,,0,,
0,52,0.6784235,,2346.0,1851.5853,,0,,
0,53,0.52642715,,2336.0,1894.6306,,0,,
0,54,0.4606441,,2324.0,1937.8596,,0,,
0,55,0.58331555,,2296.0,1981.2605,,0,,
0,56,0.59484744,,2266.0,2024.822,,0,,
0,57,0.64493394,,2245.0,2068.534,,0,,
0,58,0.65549207,,2232.0,2112.3872,,0,,
0,59,0.4728243,,2227.0,2156.373,,0,,
0,60,0.41259867,,2218.0,2200.4836,,0,,
0,61,0.6223836,,2190.0,2244.7114,,0,,
0,62,0.67650187,,2153.0,2289.0496,,0,,
0,63,0.6334102,,2126.0,2333.492,,0,,
0,64,0.588759,,2110.0,2378.0327,,0,,
0,65,0.58331555,,2094.0,2422.6665,,0,,
0,66,0.5552225,,2088.0,2467.3882,,0,,
0,67,0.52737194,,2088.0,2512.1929,,0,,
0,68,0.57782745,,2079.0,2557.0764,,0,,
0,69,0.65101624,,2059.0,2602.0347,,0,,
0,70,0.6200835,,2037.0,2646.2295,,0,,
0,71,0.5223956,,2022.0,2690.519,,0,,
0,72,0.45247656,,2012.0,2725.1895,,0,,
0,73,0.41335705,,2004.0,2758.6238,,0,,
0,74,0.38428965,,1996.0,2792.4487,,0,,
0,75,0.34033436,,1987.0,2825.0872,,0,,
0,76,0.28616476,,1978.0,2858.1255,,0,,
0,77,0.22620283,,1966.0,2873.1572,,0,,
0,78,0.094866216,,1960.0,2885.4326,,0,,
0,79,0.021273386,,1958.0,2895.7493,,0,,
0,80,0.010637896,,1958.0,2906.7896,,0,,
0,81,0.047540065,,1959.0,2918.545,,0,,
0,82,0.10806712,,1962.0,2931.0068,,0,,
0,83,0.15961714,,1969.0,2944.1665,,0,,
0,84,0.15961714,,1977.0,2958.0144,,0,,
0,85,0.16367342,,1984.0,2972.541,,0,,
0,86,0.1536747,,1992.0,2987.7363,,0,,
