j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.31674188,,2791.0,470.82056,,0,,
0,1,0.3411323,,2797.0,457.79034,,0,,
0,2,0.28322673,,2803.0,445.46603,,0,,
0,3,0.2590862,,2807.0,433.90784,,0,,
0,4,0.23297125,,2809.0,423.17844,,0,,
0,5,0.39683735,,2804.0,413.34247,,0,,
0,6,0.4781499,,2797.0,404.4651,,0,,
0,7,0.5097397,,2790.0,396.61063,,0,,
0,8,0.55372965,,2786.0,389.841,,0,,
0,9,0.5892218,,2782.0,384.21347,,0,,
0,10,0.6280986,,2777.0,374.0,,0,,
0,11,0.66038847,,2771.0,364.1648,,0,,
0,12,0.63905823,,2765.0,355.42087,,0,,
0,13,0.67096716,,2758.0,347.85056,,0,,
0,14,0.64503956,,2751.0,341.53183,,0,,
0,15,0.6183866,,2744.0,327.0535,,0,,
0,16,0.5910851,,2737.0,311.12698,,0,,
0,17,0.547621,,2730.0,295.97974,,0,,
0,18,0.46240526,,2725.0,281.73746,,0,,
0,19,0.39683735,,2721.0,268.54422,,0,,
0,20,0.348771,,2721.0,256.5619,,0,,
0,21,0.30878872,,2721.0,245.96748,,0,,
0,22,0.3145982,,2720.0,236.94725,,0,,
0,23,0.35435635,,2718.0,229.68674,,0,,
0,24,0.31098342,,2717.0,224.35686,,0,,
0,25,0.34939754,,2716.0,221.09726,,0,,
0,26,0.38885897,,2716.0,220.0,,0,,
0,27,0.43406254,,2717.0,220.0,,0,,
0,28,0.44308877,,2720.0,221.09726,,0,,
0,29,0.4889435,,2723.0,224.35686,,0,,
0,30,0.5442052,,2728.0,229.68674,,0,,
0,31,0.57357967,,2738.0,236.94725,,0,,
0,32,0.60657537,,2750.0,245.96748,,0,,
0,33,0.65809774,,2764.0,250.8386,,0,,
0,34,0.7166057,,2781.0,257.5034,,0,,
0,35,0.7278279,,2801.0,265.82703,,0,,
0,36,0.67196316,,2820.0,275.6592,,0,,
0,37,0.6137701,,2836.0,286.8449,,0,,
0,38,0.5984189,,2851.0,299.23236,,0,,
0,39,0.61474824,,2866.0,312.67874,,0,,
0,40,0.62879634,,2882.0,327.0535,,0,,
0,41,0.5984189,,2898.0,342.2397,,0,,
0,42,0.55038595,,2912.0,358.13406,,0,,
0,43,0.5008027,,2925.0,374.6465,,0,,
0,44,0.39683735,,2936.0,389.21973,,0,,
0,45,0.28322673,,2943.0,404.4651,,0,,
0,46,0.3145982,,2946.0,420.30942,,0,,
0,47,0.39047343,,2946.0,436.68753,,0,,
0,48,0.4781499,,2944.0,453.54163,,0,,
0,49,0.5337082,,2940.0,470.82056,,0,,
0,50,0.5838301,,2934.0,488.47928,,0,,
0,51,0.59867734,,2927.0,506.47803,,0,,
