j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.60624474,,2788.0,980.05,,0,,
0,1,0.59434193,,2800.0,936.5623,,0,,
0,2,0.49560964,,2802.0,895.39825,,0,,
0,3,0.4574843,,2804.0,856.89264,,0,,
0,4,0.35606474,,2804.0,821.4195,,0,,
0,5,0.5655954,,2834.0,789.38776,,0,,
0,6,0.4863097,,2863.0,761.2319,,0,,
0,7,0.4444192,,2873.0,737.3961,,0,,
0,8,0.45748433,,2863.0,718.31055,,0,,
0,9,0.4811892,,2851.0,704.3614,,0,,
0,10,0.44078386,,2841.0,678.53076,,0,,
0,11,0.36462793,,2838.0,657.7393,,0,,
0,12,0.40063754,,2844.0,642.47644,,0,,
0,13,0.48293763,,2850.0,633.14215,,0,,
0,14,0.5044876,,2847.0,630.0,,0,,
0,15,0.46545595,,2828.0,630.0,,0,,
0,16,0.436769,,2814.0,630.0,,0,,
0,17,0.40495387,,2810.0,630.0,,0,,
0,18,0.3832643,,2813.0,630.0,,0,,
0,19,0.38593856,,2819.0,630.0,,0,,
0,20,0.37776667,,2824.0,630.0,,0,,
0,21,0.436769,,2833.0,630.0,,0,,
0,22,0.44875285,,2842.0,630.0,,0,,
0,23,0.40791726,,2842.0,630.0,,0,,
0,24,0.41399106,,2849.0,630.0,,0,,
0,25,0.43881106,,2861.0,630.0,,0,,
0,26,0.44790205,,2868.0,630.0,,0,,
0,27,0.61957717,,2892.0,630.0,,0,,
0,28,0.68723017,,2929.0,630.0,,0,,
0,29,0.6060299,,2955.0,633.14215,,0,,
0,30,0.5234351,,2972.0,642.47644,,0,,
0,31,0.5029096,,2993.0,657.7393,,0,,
0,32,0.5461001,,3020.0,678.53076,,0,,
0,33,0.5888191,,3051.0,693.0,,0,,
0,34,0.6316923,,3079.0,695.8577,,0,,
0,35,0.71764374,,3111.0,704.3614,,0,,
0,36,0.7183595,,3150.0,718.31055,,0,,
0,37,0.6215312,,3165.0,737.3961,,0,,
0,38,0.58101714,,3170.0,756.0,,0,,
0,39,0.5072717,,3176.0,756.0,,0,,
0,40,0.37369046,,3172.0,756.0,,0,,
