j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.03806048,,55.0,8602.325,,0,,
0,1,0.040289473,,52.0,8487.638,,0,,
0,2,0.033990577,,47.0,8376.156,,0,,
0,3,0.04240098,,39.0,8268.011,,0,,
0,4,0.047398638,,35.0,8163.3325,,0,,
0,5,0.04606511,,33.0,8062.258,,0,,
0,6,0.04067461,,31.0,7964.9233,,0,,
0,7,0.026094843,,30.0,7871.4673,,0,,
0,8,0.010307399,,28.0,7779.46,,0,,
0,9,0.0055901115,,29.0,7636.7534,,0,,
0,10,0.02691932,,27.0,7496.666,,0,,
0,11,0.03534062,,25.0,7353.9106,,0,,
0,12,0.020152915,,25.0,7213.8755,,0,,
0,13,0.020612607,,26.0,7076.722,,0,,
0,14,0.03577928,,27.0,6942.622,,0,,
0,15,0.0926386,,29.0,6811.7544,,0,,
0,16,0.17324567,,42.0,6684.31,,0,,
0,17,0.2314285,,71.0,6560.488,,0,,
0,18,0.31517804,,113.0,6440.497,,0,,
0,19,0.4303808,,174.0,6324.555,,0,,
0,20,0.45495662,,252.0,6212.8896,,0,,
0,21,0.3475459,,302.0,6105.735,,0,,
0,22,0.26645645,,316.0,6000.0,,0,,
0,23,0.22132765,,318.0,5882.1763,,0,,
0,24,0.18877491,,315.0,5768.882,,0,,
0,25,0.16903202,,310.0,5660.3887,,0,,
0,26,0.13911782,,309.0,5556.9775,,0,,
0,27,0.11492531,,311.0,5458.9375,,0,,
0,28,0.09979234,,313.0,5366.563,,0,,
0,29,0.10473434,,313.0,5280.1514,,0,,
0,30,0.095008686,,315.0,5200.0,,0,,
0,31,0.099699594,,316.0,5126.4023,,0,,
0,32,0.11452385,,314.0,5059.644,,0,,
0,33,0.1247482,,315.0,5000.0,,0,,
0,34,0.1352979,,318.0,4939.6357,,0,,
0,35,0.11473814,,322.0,4870.3184,,0,,
0,36,0.11025896,,321.0,4808.326,,0,,
0,37,0.12679166,,317.0,4753.946,,0,,
0,38,0.13475582,,311.0,4707.441,,0,,
0,39,0.15660343,,296.0,4669.047,,0,,
0,40,0.13427962,,286.0,4638.9653,,0,,
0,41,0.081215076,,298.0,4617.3584,,0,,
0,42,0.05143275,,308.0,4604.3457,,0,,
0,43,0.08710031,,308.0,4600.0,,0,,
0,44,0.1007762,,316.0,4560.7017,,0,,
0,45,0.10473434,,314.0,4512.2056,,0,,
0,46,0.09857962,,314.0,4472.1357,,0,,
0,47,0.10581651,,325.0,4440.7207,,0,,
0,48,0.10639674,,333.0,4418.1445,,0,,
0,49,0.091666274,,340.0,4404.543,,0,,
0,50,0.076174006,,347.0,4368.066,,0,,
0,51,0.07485985,,356.0,4317.4067,,0,,
0,52,0.080448575,,365.0,4275.5117,,0,,
0,53,0.08613592,,372.0,4242.6406,,0,,
0,54,0.08920534,,378.0,4219.0044,,0,,
0,55,0.08836948,,388.0,4204.7593,,0,,
0,56,0.09142998,,388.0,4123.1055,,0,,
0,57,0.123068064,,381.0,4049.6914,,0,,
0,58,0.14609112,,376.0,3984.9717,,0,,
0,59,0.15935822,,371.0,3929.3765,,0,,
0,60,0.20084772,,359.0,3883.2976,,0,,
0,61,0.2904704,,337.0,3847.077,,0,,
0,62,0.42355183,,300.0,3820.9946,,0,,
0,63,0.53304976,,262.0,3805.2595,,0,,
0,64,0.5940675,,232.0,3757.659,,0,,
0,65,0.6171014,,196.0,3676.9553,,0,,
0,66,0.5908984,,158.0,3605.5513,,0,,
0,67,0.55804145,,138.0,3498.571,,0,,
0,68,0.57098484,,129.0,3400.0,,0,,
0,69,0.55804145,,116.0,3310.589,,0,,
0,70,0.50112814,,100.0,3231.0989,,0,,
0,71,0.41488746,,94.0,3162.2776,,0,,
0,72,0.31977874,,92.0,3104.835,,0,,
0,73,0.23949575,,83.0,3059.4116,,0,,
0,74,0.17409243,,74.0,3026.549,,0,,
0,75,0.07986879,,76.0,3006.6592,,0,,
0,76,0.063797966,,75.0,3000.0,,0,,
0,77,0.11738265,,63.0,3000.0,,0,,
0,78,0.099699594,,58.0,3006.6592,,0,,
0,79,0.07746554,,64.0,3026.549,,0,,
0,80,0.08979261,,66.0,3059.4116,,0,,
0,81,0.06993041,,65.0,3104.835,,0,,
0,82,0.06013538,,65.0,3162.2776,,0,,
0,83,0.08017854,,63.0,3200.0,,0,,
0,84,0.08079442,,62.0,3111.2698,,0,,
0,85,0.056947134,,68.0,2973.2139,,0,,
0,86,0.024617173,,76.0,2828.4272,,0,,
0,87,0.03091344,,77.0,2690.7249,,0,,
0,88,0.039111234,,73.0,2561.2498,,0,,
0,89,0.041207716,,70.0,2441.311,,0,,
0,90,0.030094897,,69.0,2332.3809,,0,,
0,91,0.014998875,,69.0,2236.0679,,0,,
0,92,0.012499349,,69.0,2154.066,,0,,
0,93,0.032488562,,74.0,2088.0613,,0,,
0,94,0.049204543,,82.0,2039.6078,,0,,
0,95,0.06993041,,92.0,2009.9751,,0,,
0,96,0.08465005,,105.0,2000.0,,0,,
0,97,0.07237337,,116.0,2009.9751,,0,,
0,98,0.053100765,,126.0,2039.6078,,0,,
0,99,0.02304478,,132.0,2088.0613,,0,,
0,100,0.01581007,,133.0,2154.066,,0,,
0,101,0.024994794,,134.0,2236.0679,,0,,
0,102,0.020612607,,133.0,2332.3809,,0,,
0,103,0.02304478,,136.0,2441.311,,0,,
0,104,0.029253403,,142.0,2561.2498,,0,,
0,105,0.01581007,,147.0,2690.7249,,0,,
0,106,0.014998875,,148.0,2828.4272,,0,,
0,107,0.010307399,,147.0,2973.2139,,0,,
0,108,0.0049999584,,147.0,3124.0999,,0,,
1,0,0.029146504,,62.0,8440.379,,0,,
1,1,0.042547774,,59.0,8323.461,,0,,
1,2,0.04606511,,49.0,8209.75,,0,,
1,3,0.039507903,,45.0,8099.383,,0,,
1,4,0.03822402,,44.0,7992.4966,,0,,
1,5,0.032488562,,42.0,7889.2334,,0,,
