j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.2579209,,2972.0,721.2489,,0,,
0,1,0.23812819,,2962.0,686.1348,,0,,
0,2,0.20549211,,2955.0,653.11865,,0,,
0,3,0.23186332,,2948.0,622.53436,,0,,
0,4,0.29022494,,2937.0,594.7571,,0,,
0,5,0.359437,,2920.0,570.1973,,0,,
0,6,0.33844364,,2900.0,549.2868,,0,,
0,7,0.26062933,,2885.0,532.4556,,0,,
0,8,0.2019221,,2874.0,520.1,,0,,
0,9,0.1749361,,2865.0,512.54364,,0,,
0,10,0.15943158,,2857.0,510.0,,0,,
0,11,0.15226784,,2852.0,512.54364,,0,,
0,12,0.1746722,,2850.0,520.1,,0,,
0,13,0.19942649,,2852.0,532.4556,,0,,
0,14,0.28072736,,2855.0,549.2868,,0,,
0,15,0.3809576,,2861.0,570.1973,,0,,
0,16,0.5055668,,2870.0,594.7571,,0,,
0,17,0.575767,,2883.0,622.53436,,0,,
0,18,0.6351658,,2898.0,653.11865,,0,,
0,19,0.77709216,,2919.0,686.1348,,0,,
0,20,0.8812218,,2938.0,721.2489,,0,,
0,21,0.8976065,,2949.0,758.1695,,0,,
0,22,0.91362846,,2960.0,793.3738,,0,,
0,23,0.9126855,,2973.0,830.21985,,0,,
0,24,0.81568897,,2992.0,865.4987,,0,,
0,25,0.9581958,,2982.0,902.2821,,0,,
0,26,1.0887067,,2962.0,940.39355,,0,,
0,27,1.1139402,,2963.0,979.678,,0,,
0,28,1.0662167,,2987.0,1020.0,,0,,
0,29,0.9263198,,3019.0,1061.2412,,0,,
0,30,0.88936454,,3026.0,1103.2987,,0,,
0,31,1.0841173,,2998.0,1146.0824,,0,,
0,32,1.2038081,,2952.0,1189.5142,,0,,
0,33,1.1943471,,2945.0,1233.5254,,0,,
0,34,1.1659461,,2956.0,1278.0564,,0,,
0,35,1.1139402,,2976.0,1323.0544,,0,,
0,36,1.0251491,,2981.0,1368.4736,,0,,
0,37,0.999864,,2977.0,1414.2733,,0,,
0,38,1.0584213,,2965.0,1460.4177,,0,,
0,39,1.03697,,2955.0,1506.012,,0,,
0,40,0.96737355,,2951.0,1551.1045,,0,,
0,41,0.83280647,,2956.0,1596.5525,,0,,
0,42,0.74471724,,2957.0,1642.3267,,0,,
