j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.5924746,,3138.0,621.32764,,0,,
0,1,0.572312,,3146.0,595.23444,,0,,
0,2,0.5766972,,3154.0,569.7438,,0,,
0,3,0.5960709,,3163.0,544.94037,,0,,
0,4,0.6460932,,3175.0,520.92224,,0,,
0,5,0.7141268,,3190.0,497.80316,,0,,
0,6,0.6842104,,3206.0,475.7142,,0,,
0,7,0.48635593,,3221.0,452.54834,,0,,
0,8,0.27255288,,3225.0,430.51596,,0,,
0,9,0.43425056,,3213.0,409.79996,,0,,
0,10,0.45592695,,3200.0,390.60977,,0,,
0,11,0.4589212,,3186.0,373.1809,,0,,
0,12,0.43489966,,3174.0,357.77087,,0,,
0,13,0.37239844,,3166.0,344.65054,,0,,
0,14,0.37239844,,3159.0,334.0898,,0,,
0,15,0.4031231,,3151.0,326.33725,,0,,
0,16,0.42071626,,3146.0,321.596,,0,,
0,17,0.41334563,,3145.0,320.0,,0,,
0,18,0.41334563,,3144.0,320.0,,0,,
0,19,0.35990977,,3143.0,320.0,,0,,
0,20,0.38588268,,3142.0,320.0,,0,,
0,21,0.43918929,,3143.0,320.0,,0,,
0,22,0.46384287,,3144.0,320.0,,0,,
0,23,0.5125543,,3144.0,320.0,,0,,
0,24,0.5382331,,3145.0,321.596,,0,,
0,25,0.5150151,,3148.0,326.33725,,0,,
0,26,0.5125543,,3149.0,334.0898,,0,,
0,27,0.5123895,,3149.0,344.65054,,0,,
0,28,0.5364186,,3149.0,357.77087,,0,,
0,29,0.54316497,,3151.0,373.1809,,0,,
0,30,0.58857954,,3156.0,390.60977,,0,,
0,31,0.5564848,,3166.0,409.79996,,0,,
0,32,0.54301673,,3173.0,416.0,,0,,
0,33,0.49418774,,3180.0,416.0,,0,,
0,34,0.5227518,,3190.0,416.0,,0,,
0,35,0.5214767,,3204.0,416.0,,0,,
0,36,0.5227518,,3216.0,416.0,,0,,
0,37,0.5382331,,3228.0,417.22894,,0,,
0,38,0.59359556,,3242.0,420.8943,,0,,
0,39,0.6791306,,3257.0,426.93326,,0,,
0,40,0.7244588,,3277.0,435.24707,,0,,
0,41,0.7179594,,3299.0,445.70844,,0,,
0,42,0.6791306,,3318.0,448.0,,0,,
