j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,118,0.04926781,,166.0,11449.018,,0,,
0,119,0.030404441,,160.0,11637.869,,0,,
0,120,0.03806048,,154.0,11827.088,,0,,
0,121,0.097319715,,154.0,12016.655,,0,,
0,122,0.047398638,,163.0,12206.556,,0,,
0,123,0.08609999,,160.0,12396.773,,0,,
0,124,0.10590375,,169.0,12473.973,,0,,
0,125,0.15573189,,188.0,12517.188,,0,,
0,126,0.22637784,,231.0,12563.439,,0,,
0,127,0.2585162,,270.0,12612.692,,0,,
0,128,0.349733,,259.0,12664.912,,0,,
0,129,0.32428762,,190.0,12720.0625,,0,,
0,130,0.14807257,,143.0,12778.106,,0,,
0,131,0.1586743,,132.0,12839.003,,0,,
0,132,0.3942936,,144.0,12902.713,,0,,
0,133,0.23574188,,144.0,12969.194,,0,,
0,134,0.3909765,,148.0,13038.405,,0,,
0,135,0.4812219,,161.0,13110.302,,0,,
0,136,0.5367505,,167.0,13184.84,,0,,
0,137,0.51313126,,159.0,13261.976,,0,,
0,138,0.4188991,,142.0,13341.664,,0,,
0,139,0.16530468,,121.0,13423.859,,0,,
0,140,0.058083113,,109.0,13508.516,,0,,
0,141,0.0403668,,100.0,13595.588,,0,,
0,142,0.024994794,,94.0,13685.028,,0,,
0,143,0.018025804,,92.0,13776.792,,0,,
0,144,0.016006444,,90.0,13870.833,,0,,
0,145,0.020612607,,87.0,13967.1045,,0,,
0,146,0.02304478,,82.0,14065.561,,0,,
0,147,0.016006444,,80.0,14166.157,,0,,
0,148,0.02304478,,77.0,14268.848,,0,,
0,149,0.025119405,,71.0,14373.587,,0,,
0,150,0.030506922,,78.0,14480.331,,0,,
0,151,0.030404441,,78.0,14589.037,,0,,
0,152,0.040289473,,76.0,14699.66,,0,,
0,153,0.04005661,,76.0,14812.157,,0,,
0,154,0.03507478,,75.0,14926.486,,0,,
0,155,0.030094897,,75.0,15042.606,,0,,
0,156,0.025489578,,74.0,15160.475,,0,,
1,0,0.1493984,,286.0,8765.843,,0,,
1,1,0.10922216,,306.0,8588.364,,0,,
1,2,0.07198642,,316.0,8409.519,,0,,
1,3,0.050577972,,322.0,8229.216,,0,,
1,4,0.039111234,,327.0,8049.8447,,0,,
1,5,0.025489578,,329.0,7871.4673,,0,,
1,6,0.017498214,,329.0,7694.154,,0,,
1,7,0.017675828,,329.0,7517.9785,,0,,
1,8,0.029146504,,328.0,7343.024,,0,,
1,9,0.029146504,,323.0,7169.3794,,0,,
1,10,0.029146504,,322.0,6997.142,,0,,
1,11,0.054774437,,317.0,6826.4194,,0,,
1,12,0.054774437,,306.0,6657.3267,,0,,
1,13,0.033990577,,302.0,6489.992,,0,,
1,14,0.025119405,,295.0,6324.555,,0,,
1,15,0.0055901115,,292.0,6161.169,,0,,
1,16,0.020152915,,297.0,5993.3296,,0,,
1,17,0.019037133,,300.0,5813.777,,0,,
1,18,0.020612607,,300.0,5635.601,,0,,
1,19,0.024994794,,298.0,5458.9375,,0,,
1,20,0.026569111,,294.0,5280.1514,,0,,
1,21,0.037148077,,290.0,5099.0195,,0,,
1,22,0.04363291,,283.0,4919.3496,,0,,
1,23,0.043704294,,274.0,4741.3076,,0,,
1,24,0.041358765,,268.0,4565.085,,0,,
1,25,0.05454666,,267.0,4390.9,,0,,
1,26,0.06716693,,262.0,4219.0044,,0,,
1,27,0.076174006,,247.0,4049.6914,,0,,
1,28,0.06166716,,236.0,3883.2976,,0,,
1,29,0.058456827,,224.0,3720.215,,0,,
1,30,0.04067461,,214.0,3560.8987,,0,,
1,31,0.036384486,,208.0,3405.8772,,0,,
1,32,0.02691932,,200.0,3255.7642,,0,,
1,33,0.024743685,,198.0,3111.2698,,0,,
1,34,0.031809073,,193.0,2973.2139,,0,,
1,35,0.023580581,,189.0,2828.4272,,0,,
1,36,0.032488562,,185.0,2690.7249,,0,,
1,37,0.057922207,,176.0,2561.2498,,0,,
1,38,0.047726166,,162.0,2441.311,,0,,
1,39,0.038142335,,157.0,2332.3809,,0,,
1,40,0.05528347,,154.0,2236.0679,,0,,
1,41,0.084723145,,150.0,2154.066,,0,,
1,42,0.10789031,,129.0,2088.0613,,0,,
1,43,0.0955272,,109.0,2039.6078,,0,,
1,44,0.07103155,,92.0,2009.9751,,0,,
1,45,0.058243573,,82.0,2000.0,,0,,
1,46,0.027943576,,72.0,2000.0,,0,,
1,47,0.0024999948,,71.0,2000.0,,0,,
1,48,0.0,,71.0,2009.9751,,0,,
1,49,0.0,,71.0,2039.6078,,0,,
1,50,0.0024999948,,71.0,1969.7716,,0,,
1,51,0.018025804,,72.0,1897.3666,,0,,
1,52,0.032584473,,77.0,1843.9089,,0,,
1,53,0.02135676,,85.0,1811.077,,0,,
1,54,0.047398638,,80.0,1800.0,,0,,
1,55,0.014576348,,79.0,1800.0,,0,,
1,56,0.022634596,,83.0,1800.0,,0,,
1,57,0.039111234,,88.0,1800.0,,0,,
1,58,0.030404441,,97.0,1800.0,,0,,
1,59,0.009013634,,100.0,1800.0,,0,,
1,60,0.0049999584,,100.0,1800.0,,0,,
1,61,0.019037133,,102.0,1811.077,,0,,
1,62,0.0333418,,107.0,1843.9089,,0,,
1,63,0.027606389,,115.0,1897.3666,,0,,
1,64,0.012746859,,118.0,1969.7716,,0,,
1,65,0.0049999584,,120.0,2059.126,,0,,
1,66,0.0024999948,,120.0,2163.3308,,0,,
1,67,0.012499349,,121.0,2280.3508,,0,,
1,68,0.009999666,,125.0,2408.3188,,0,,
1,69,0.0035355191,,125.0,2545.5845,,0,,
1,70,0.0024999948,,126.0,2690.7249,,0,,
1,71,0.015205735,,125.0,2828.4272,,0,,
1,72,0.017498214,,120.0,2973.2139,,0,,
1,73,0.0055901115,,118.0,3111.2698,,0,,
1,74,0.0035355191,,118.0,3255.7642,,0,,
1,75,0.0055901115,,119.0,3405.8772,,0,,
1,76,0.0024999948,,120.0,3560.8987,,0,,
1,77,0.018025804,,119.0,3720.215,,0,,
1,78,0.013462099,,114.0,3883.2976,,0,,
1,79,0.0,,114.0,4049.6914,,0,,
1,80,0.0,,114.0,4219.0044,,0,,
1,81,0.0,,114.0,4390.9,,0,,
1,82,0.0,,114.0,4565.085,,0,,
1,83,0.0,,114.0,4741.3076,,0,,
1,84,0.0,,114.0,4919.3496,,0,,
1,85,0.0,,114.0,5099.0195,,0,,
1,86,0.0,,114.0,5280.1514,,0,,
1,87,0.018025804,,114.0,5462.6,,0,,
1,88,0.02849667,,120.0,5646.238,,0,,
1,89,0.034717154,,123.0,5830.9517,,0,,
1,90,0.04958291,,132.0,6016.6436,,0,,
1,91,0.018198265,,138.0,6203.225,,0,,
1,92,0.04693624,,130.0,6390.618,,0,,
1,93,0.029253403,,121.0,6578.754,,0,,
1,94,0.019523144,,126.0,6767.57,,0,,
1,95,0.013462099,,126.0,6957.0107,,0,,
1,96,0.034806907,,128.0,7147.0273,,0,,
1,97,0.032584473,,139.0,7337.5747,,0,,
1,98,0.0049999584,,141.0,7528.6123,,0,,
1,99,0.011179874,,139.0,7720.1035,,0,,
1,100,0.012499349,,137.0,7912.016,,0,,
1,101,0.024994794,,136.0,8104.32,,0,,
1,102,0.025489578,,137.0,8296.987,,0,,
1,103,0.030094897,,138.0,8489.994,,0,,
1,104,0.025119405,,136.0,8683.317,,0,,
1,105,0.030198433,,139.0,8876.937,,0,,
1,106,0.03577928,,141.0,9070.832,,0,,
1,107,0.041358765,,145.0,9264.988,,0,,
1,108,0.04269406,,148.0,9459.387,,0,,
1,109,0.046669945,,151.0,9654.015,,0,,
1,110,0.04977101,,153.0,9848.857,,0,,
1,111,0.058083113,,157.0,10043.903,,0,,
1,112,0.052511174,,163.0,10239.141,,0,,
1,113,0.05149326,,166.0,10434.558,,0,,
1,114,0.0647649,,171.0,10628.265,,0,,
1,115,0.05528347,,178.0,10816.654,,0,,
1,116,0.02304478,,178.0,11005.453,,0,,
1,117,0.018198265,,180.0,11194.642,,0,,
1,118,0.05454666,,171.0,11384.199,,0,,
1,119,0.042985134,,159.0,11574.109,,0,,
1,120,0.08033295,,161.0,11764.353,,0,,
1,121,0.07971346,,173.0,11954.915,,0,,
1,122,0.06567016,,172.0,12145.781,,0,,
1,123,0.0930711,,177.0,12237.646,,0,,
1,124,0.0869937,,185.0,12278.437,,0,,
1,125,0.06552807,,193.0,12322.338,,0,,
1,126,0.12708078,,210.0,12369.316,,0,,
1,127,0.23731025,,219.0,12419.34,,0,,
1,128,0.29510778,,198.0,12472.369,,0,,
1,129,0.17735136,,156.0,12528.368,,0,,
1,130,0.108911954,,136.0,12587.295,,0,,
1,131,0.37237027,,164.0,12649.11,,0,,
1,132,0.40462828,,227.0,12713.772,,0,,
1,133,0.27078304,,192.0,12781.236,,0,,
1,134,0.43322244,,230.0,12851.459,,0,,
1,135,0.5235122,,265.0,12924.3955,,0,,
1,136,0.5729754,,286.0,13000.0,,0,,
1,137,0.5543615,,271.0,13078.227,,0,,
1,138,0.4952497,,229.0,13159.027,,0,,
1,139,0.3235013,,150.0,13242.356,,0,,
1,140,0.121313214,,114.0,13328.166,,0,,
1,141,0.045038916,,103.0,13416.408,,0,,
1,142,0.024994794,,97.0,13507.035,,0,,
1,143,0.019523144,,95.0,13600.0,,0,,
1,144,0.020152915,,92.0,13695.255,,0,,
1,145,0.018198265,,88.0,13792.752,,0,,
1,146,0.021210022,,85.0,13892.444,,0,,
1,147,0.02304478,,82.0,13994.284,,0,,
1,148,0.015205735,,76.0,14098.227,,0,,
1,149,0.03689531,,76.0,14204.225,,0,,
1,150,0.032004688,,83.0,14312.232,,0,,
1,151,0.032584473,,84.0,14422.205,,0,,
1,152,0.044969663,,84.0,14534.098,,0,,
1,153,0.045246024,,84.0,14647.867,,0,,
1,154,0.04312993,,82.0,14763.469,,0,,
1,155,0.0333418,,81.0,14880.86,,0,,
1,156,0.02691932,,79.0,15000.0,,0,,
2,0,0.10981186,,309.0,8676.405,,0,,
2,1,0.07889286,,321.0,8497.059,,0,,
2,2,0.052511174,,327.0,8318.653,,0,,
2,3,0.041358765,,330.0,8141.253,,0,,
2,4,0.03161224,,334.0,7962.4116,,0,,
2,5,0.02304478,,334.0,7782.031,,0,,
2,6,0.018198265,,332.0,7602.6313,,0,,
2,7,0.017675828,,332.0,7424.2847,,0,,
2,8,0.024617173,,333.0,7247.0684,,0,,
2,9,0.027035048,,328.0,7071.068,,0,,
2,10,0.029253403,,327.0,6896.376,,0,,
2,11,0.05197478,,324.0,6723.0947,,0,,
2,12,0.06394395,,315.0,6551.336,,0,,
2,13,0.06355391,,308.0,6381.2227,,0,,
2,14,0.052983373,,297.0,6212.8896,,0,,
2,15,0.017498214,,293.0,6046.487,,0,,
2,16,0.029253403,,297.0,5882.1763,,0,,
2,17,0.030094897,,304.0,5720.1396,,0,,
2,18,0.020612607,,305.0,5546.17,,0,,
2,19,0.020612607,,302.0,5366.563,,0,,
2,20,0.019037133,,297.0,5188.4487,,0,,
2,21,0.03551673,,295.0,5011.986,,0,,
2,22,0.04558911,,286.0,4833.2183,,0,,
2,23,0.029146504,,277.0,4651.8813,,0,,
2,24,0.04005661,,276.0,4472.1357,,0,,
2,25,0.048245553,,278.0,4294.182,,0,,
2,26,0.0647649,,269.0,4118.252,,0,,
2,27,0.075888515,,255.0,3944.6167,,0,,
2,28,0.07369044,,242.0,3773.5925,,0,,
2,29,0.06921638,,229.0,3605.5513,,0,,
2,30,0.050269146,,217.0,3440.9302,,0,,
2,31,0.052924585,,211.0,3280.244,,0,,
2,32,0.045246024,,197.0,3124.0999,,0,,
2,33,0.033621386,,193.0,2973.2139,,0,,
2,34,0.030506922,,188.0,2828.4272,,0,,
2,35,0.020152915,,186.0,2690.7249,,0,,
2,36,0.025733395,,184.0,2545.5845,,0,,
2,37,0.055001263,,177.0,2408.3188,,0,,
2,38,0.06993041,,162.0,2280.3508,,0,,
2,39,0.057001747,,149.0,2163.3308,,0,,
2,40,0.06166716,,142.0,2059.126,,0,,
2,41,0.076051794,,136.0,1969.7716,,0,,
2,42,0.08588409,,122.0,1897.3666,,0,,
2,43,0.08599211,,105.0,1843.9089,,0,,
2,44,0.07506672,,89.0,1811.077,,0,,
2,45,0.050269146,,76.0,1800.0,,0,,
2,46,0.012746859,,71.0,1800.0,,0,,
2,47,0.0,,71.0,1800.0,,0,,
2,48,0.0,,71.0,1811.077,,0,,
2,49,0.0,,71.0,1843.9089,,0,,
2,50,0.007905529,,71.0,1788.8544,,0,,
2,51,0.030094897,,72.0,1708.8008,,0,,
2,52,0.052688748,,80.0,1649.2423,,0,,
2,53,0.044481874,,90.0,1612.4515,,0,,
2,54,0.05584358,,94.0,1600.0,,0,,
2,55,0.053625815,,86.0,1600.0,,0,,
2,56,0.020612607,,84.0,1600.0,,0,,
2,57,0.027943576,,84.0,1600.0,,0,,
2,58,0.04606511,,94.0,1600.0,,0,,
2,59,0.027035048,,98.0,1600.0,,0,,
2,60,0.014576348,,100.0,1600.0,,0,,
2,61,0.017675828,,103.0,1612.4515,,0,,
2,62,0.02304478,,107.0,1649.2423,,0,,
2,63,0.029146504,,112.0,1708.8008,,0,,
2,64,0.023580581,,117.0,1788.8544,,0,,
2,65,0.010606204,,120.0,1886.7963,,0,,
2,66,0.0035355191,,120.0,2000.0,,0,,
2,67,0.009999666,,121.0,2126.029,,0,,
2,68,0.011179874,,124.0,2262.7417,,0,,
2,69,0.0024999948,,125.0,2408.3188,,0,,
2,70,0.010307399,,125.0,2545.5845,,0,,
2,71,0.014576348,,124.0,2690.7249,,0,,
2,72,0.012499349,,120.0,2828.4272,,0,,
2,73,0.0024999948,,119.0,2973.2139,,0,,
2,74,0.0024999948,,119.0,3124.0999,,0,,
2,75,0.0024999948,,119.0,3280.244,,0,,
2,76,0.0049999584,,120.0,3440.9302,,0,,
2,77,0.012499349,,121.0,3605.5513,,0,,
2,78,0.018198265,,116.0,3773.5925,,0,,
2,79,0.0049999584,,114.0,3944.6167,,0,,
2,80,0.0,,114.0,4118.252,,0,,
2,81,0.0,,114.0,4294.182,,0,,
2,82,0.0,,114.0,4472.1357,,0,,
2,83,0.0,,114.0,4651.8813,,0,,
2,84,0.0,,114.0,4833.2183,,0,,
2,85,0.0,,114.0,5015.9746,,0,,
2,86,0.012499349,,114.0,5200.0,,0,,
2,87,0.025733395,,118.0,5385.165,,0,,
2,88,0.023580581,,123.0,5571.3555,,0,,
2,89,0.039507903,,126.0,5758.472,,0,,
2,90,0.036384486,,138.0,5946.4277,,0,,
2,91,0.009013634,,140.0,6135.1445,,0,,
2,92,0.037148077,,135.0,6324.555,,0,,
2,93,0.047398638,,130.0,6514.599,,0,,
2,94,0.018198265,,129.0,6705.2217,,0,,
2,95,0.007905529,,128.0,6896.376,,0,,
2,96,0.019037133,,130.0,7088.018,,0,,
2,97,0.014998875,,135.0,7280.11,,0,,
2,98,0.012499349,,136.0,7472.6167,,0,,
2,99,0.0055901115,,139.0,7665.5073,,0,,
2,100,0.011179874,,138.0,7858.753,,0,,
2,101,0.027943576,,141.0,8052.3286,,0,,
2,102,0.030404441,,143.0,8246.211,,0,,
2,103,0.030094897,,143.0,8440.379,,0,,
2,104,0.03287052,,142.0,8634.813,,0,,
2,105,0.04363291,,145.0,8829.496,,0,,
2,106,0.05149326,,149.0,9024.411,,0,,
2,107,0.050577972,,153.0,9219.545,,0,,
2,108,0.052924585,,156.0,9414.882,,0,,
2,109,0.05528347,,160.0,9610.411,,0,,
2,110,0.06166716,,163.0,9806.12,,0,,
2,111,0.06399254,,169.0,9995.999,,0,,
2,112,0.05765302,,172.0,10184.302,,0,,
2,113,0.0659063,,176.0,10373.042,,0,,
2,114,0.0647649,,183.0,10562.196,,0,,
2,115,0.045038916,,188.0,10751.744,,0,,
2,116,0.027035048,,182.0,10941.663,,0,,
2,117,0.025119405,,179.0,11131.937,,0,,
2,118,0.034806907,,172.0,11322.544,,0,,
2,119,0.0891013,,174.0,11513.471,,0,,
2,120,0.10031624,,183.0,11704.7,,0,,
2,121,0.10322356,,184.0,11896.218,,0,,
2,122,0.13691056,,189.0,12003.333,,0,,
2,123,0.13691056,,195.0,12041.595,,0,,
2,124,0.10711748,,200.0,12083.046,,0,,
2,125,0.06595343,,196.0,12127.654,,0,,
2,126,0.05935452,,187.0,12175.385,,0,,
2,127,0.13320741,,174.0,12226.201,,0,,
2,128,0.076051794,,155.0,12280.065,,0,,
2,129,0.17159112,,154.0,12336.937,,0,,
2,130,0.422513,,186.0,12396.773,,0,,
2,131,0.52064735,,259.0,12459.534,,0,,
2,132,0.33457425,,313.0,12525.175,,0,,
2,133,0.34795743,,255.0,12593.649,,0,,
2,134,0.49745378,,318.0,12664.912,,0,,
2,135,0.52748847,,385.0,12738.917,,0,,
2,136,0.5283523,,425.0,12815.615,,0,,
2,137,0.4690561,,400.0,12894.96,,0,,
2,138,0.5153286,,321.0,12976.902,,0,,
2,139,0.46882546,,190.0,13061.394,,0,,
2,140,0.20870878,,122.0,13148.384,,0,,
2,141,0.05765302,,106.0,13237.824,,0,,
2,142,0.026569111,,100.0,13329.666,,0,,
2,143,0.019523144,,98.0,13423.859,,0,,
2,144,0.024617173,,94.0,13520.355,,0,,
2,145,0.018025804,,89.0,13619.1045,,0,,
2,146,0.0215025,,88.0,13720.059,,0,,
2,147,0.025119405,,82.0,13823.169,,0,,
2,148,0.013462099,,78.0,13928.389,,0,,
2,149,0.039031416,,84.0,14035.669,,0,,
2,150,0.030506922,,88.0,14144.964,,0,,
2,151,0.03577928,,91.0,14256.227,,0,,
2,152,0.04558911,,94.0,14369.412,,0,,
2,153,0.047726166,,94.0,14484.475,,0,,
2,154,0.04977101,,92.0,14601.37,,0,,
2,155,0.04247444,,88.0,14720.055,,0,,
2,156,0.033990577,,84.0,14840.485,,0,,
3,0,0.07485985,,323.0,8590.692,,0,,
3,1,0.056121517,,332.0,8409.519,,0,,
3,2,0.039507903,,335.0,8229.216,,0,,
3,3,0.033990577,,337.0,8049.8447,,0,,
3,4,0.022634596,,339.0,7871.4673,,0,,
3,5,0.014576348,,338.0,7694.154,,0,,
3,6,0.018198265,,336.0,7515.318,,0,,
3,7,0.017675828,,336.0,7334.848,,0,,
3,8,0.018025804,,337.0,7155.4175,,0,,
3,9,0.022356953,,332.0,6977.1055,,0,,
3,10,0.025489578,,333.0,6800.0,,0,,
3,11,0.04592962,,334.0,6624.198,,0,,
3,12,0.06721317,,326.0,6449.806,,0,,
3,13,0.078301355,,320.0,6276.942,,0,,
3,14,0.09539784,,310.0,6105.735,,0,,
3,15,0.0663292,,299.0,5936.3286,,0,,
3,16,0.04713497,,301.0,5768.882,,0,,
3,17,0.030506922,,309.0,5603.5703,,0,,
3,18,0.025733395,,308.0,5440.5884,,0,,
3,19,0.029253403,,300.0,5280.1514,,0,,
3,20,0.0055901115,,297.0,5099.0195,,0,,
3,21,0.027943576,,299.0,4919.3496,,0,,
3,22,0.047464322,,286.0,4741.3076,,0,,
3,23,0.020612607,,280.0,4565.085,,0,,
3,24,0.041883126,,284.0,4386.3423,,0,,
3,25,0.037148077,,285.0,4204.7593,,0,,
3,26,0.063161425,,274.0,4024.9224,,0,,
3,27,0.06490869,,261.0,3847.077,,0,,
3,28,0.07032883,,250.0,3671.512,,0,,
3,29,0.07275824,,236.0,3498.571,,0,,
3,30,0.06166716,,223.0,3328.6633,,0,,
3,31,0.0663292,,215.0,3162.2776,,0,,
3,32,0.06961893,,198.0,3000.0,,0,,
3,33,0.0403668,,188.0,2842.5342,,0,,
3,34,0.031314667,,183.0,2690.7249,,0,,
3,35,0.02849667,,182.0,2545.5845,,0,,
3,36,0.032584473,,180.0,2408.3188,,0,,
3,37,0.048051443,,175.0,2262.7417,,0,,
3,38,0.07254467,,163.0,2126.029,,0,,
3,39,0.075888515,,146.0,2000.0,,0,,
3,40,0.062019072,,133.0,1886.7963,,0,,
3,41,0.06533812,,127.0,1788.8544,,0,,
3,42,0.084393695,,114.0,1708.8008,,0,,
3,43,0.08365685,,99.0,1649.2423,,0,,
3,44,0.07146718,,84.0,1612.4515,,0,,
3,45,0.034806907,,73.0,1600.0,,0,,
3,46,0.0049999584,,71.0,1600.0,,0,,
3,47,0.0,,71.0,1600.0,,0,,
3,48,0.0,,71.0,1612.4515,,0,,
3,49,0.007499859,,71.0,1649.2423,,0,,
3,50,0.02304478,,74.0,1612.4515,,0,,
3,51,0.042985134,,80.0,1523.1547,,0,,
3,52,0.051493257,,88.0,1456.022,,0,,
3,53,0.044481874,,96.0,1414.2136,,0,,
3,54,0.018198265,,102.0,1400.0,,0,,
3,55,0.044481874,,98.0,1400.0,,0,,
3,56,0.052983373,,91.0,1400.0,,0,,
3,57,0.016768938,,83.0,1400.0,,0,,
3,58,0.040289473,,85.0,1400.0,,0,,
3,59,0.04067461,,91.0,1400.0,,0,,
3,60,0.025119405,,97.0,1400.0,,0,,
3,61,0.020152915,,101.0,1414.2136,,0,,
3,62,0.02135676,,105.0,1456.022,,0,,
3,63,0.023580581,,109.0,1523.1547,,0,,
3,64,0.026569111,,113.0,1612.4515,,0,,
3,65,0.018025804,,117.0,1720.4651,,0,,
3,66,0.009999666,,119.0,1843.9089,,0,,
3,67,0.010307399,,121.0,1979.899,,0,,
3,68,0.012499349,,123.0,2126.029,,0,,
3,69,0.0055901115,,125.0,2262.7417,,0,,
3,70,0.012499349,,122.0,2408.3188,,0,,
3,71,0.0070709498,,122.0,2545.5845,,0,,
3,72,0.009999666,,120.0,2690.7249,,0,,
3,73,0.0035355191,,118.0,2842.5342,,0,,
3,74,0.0035355191,,119.0,3000.0,,0,,
3,75,0.0024999948,,119.0,3162.2776,,0,,
3,76,0.007905529,,120.0,3328.6633,,0,,
