j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.03352845,,1014.0,15658.863,,0,,
0,1,0.044969663,,1017.0,15575.622,,0,,
0,2,0.07986879,,1014.0,15494.516,,0,,
0,3,0.08599211,,1018.0,15415.576,,0,,
0,4,0.08291333,,1031.0,15338.84,,0,,
0,5,0.22689256,,1027.0,15264.338,,0,,
0,6,0.49258155,,1039.0,15192.104,,0,,
0,7,0.53813183,,1144.0,15122.169,,0,,
0,8,0.57162124,,1218.0,15054.567,,0,,
0,9,0.59947085,,1267.0,14989.329,,0,,
0,10,0.30689645,,1319.0,14926.486,,0,,
0,11,0.018025804,,1330.0,14866.068,,0,,
0,12,0.0869937,,1313.0,14751.271,,0,,
0,13,0.06921638,,1299.0,14600.0,,0,,
0,14,0.06660963,,1288.0,14449.913,,0,,
0,15,0.10226389,,1273.0,14301.049,,0,,
0,16,0.13173266,,1247.0,14153.444,,0,,
0,17,0.13382448,,1228.0,14007.141,,0,,
0,18,0.10259482,,1219.0,13862.179,,0,,
0,19,0.08155761,,1208.0,13718.601,,0,,
0,20,0.050020702,,1206.0,13576.45,,0,,
0,21,0.041883126,,1207.0,13435.773,,0,,
0,22,0.030094897,,1211.0,13293.607,,0,,
0,23,0.032004688,,1216.0,13152.946,,0,,
0,24,0.031314667,,1219.0,13010.765,,0,,
0,25,0.04363291,,1227.0,12870.12,,0,,
0,26,0.03287052,,1236.0,12731.064,,0,,
0,27,0.018025804,,1240.0,12593.649,,0,,
0,28,0.022356953,,1242.0,12457.93,,0,,
0,29,0.032488562,,1248.0,12323.96,,0,,
0,30,0.02304478,,1255.0,12191.801,,0,,
0,31,0.013462099,,1257.0,12061.509,,0,,
0,32,0.040289473,,1260.0,11933.147,,0,,
0,33,0.052451845,,1273.0,11806.777,,0,,
0,34,0.029991005,,1281.0,11682.466,,0,,
0,35,0.030404441,,1285.0,11560.276,,0,,
0,36,0.040289473,,1293.0,11440.279,,0,,
0,37,0.034985717,,1301.0,11322.544,,0,,
0,38,0.027943576,,1307.0,11207.141,,0,,
0,39,0.02691932,,1312.0,11094.143,,0,,
0,40,0.038790967,,1317.0,10983.624,,0,,
0,41,0.0521542,,1327.0,10875.661,,0,,
0,42,0.05454666,,1337.0,10770.33,,0,,
0,43,0.067902796,,1348.0,10667.708,,0,,
0,44,0.07146718,,1363.0,10567.876,,0,,
0,45,0.04977101,,1376.0,10470.912,,0,,
0,46,0.025489578,,1382.0,10376.897,,0,,
0,47,0.020612607,,1386.0,10285.913,,0,,
0,48,0.025489578,,1390.0,10198.039,,0,,
0,49,0.03287052,,1396.0,10113.357,,0,,
0,50,0.04606511,,1403.0,10031.949,,0,,
0,51,0.049958397,,1414.0,9953.894,,0,,
0,52,0.05454666,,1423.0,9879.271,,0,,
0,53,0.04269406,,1435.0,9808.16,,0,,
0,54,0.041207716,,1439.0,9740.637,,0,,
0,55,0.058456827,,1451.0,9676.776,,0,,
0,56,0.067902796,,1461.0,9616.652,,0,,
0,57,0.07059318,,1477.0,9560.335,,0,,
0,58,0.041207716,,1489.0,9507.892,,0,,
0,59,0.022496205,,1493.0,9459.387,,0,,
0,60,0.022356953,,1498.0,9414.882,,0,,
0,61,0.029146504,,1501.0,9374.434,,0,,
0,62,0.029146504,,1504.0,9338.094,,0,,
0,63,0.041207716,,1511.0,9305.912,,0,,
0,64,0.038790967,,1520.0,9277.931,,0,,
0,65,0.056947134,,1526.0,9254.188,,0,,
0,66,0.104763746,,1542.0,9234.717,,0,,
0,67,0.13336769,,1563.0,9219.545,,0,,
0,68,0.1007762,,1590.0,9208.691,,0,,
0,69,0.011179874,,1603.0,9202.174,,0,,
0,70,0.05143275,,1594.0,9200.0,,0,,
0,71,0.09817198,,1593.0,9202.174,,0,,
0,72,0.18979762,,1610.0,9208.691,,0,,
0,73,0.29528654,,1656.0,9219.545,,0,,
0,74,0.19303043,,1720.0,9234.717,,0,,
0,75,0.09250512,,1729.0,9254.188,,0,,
0,76,0.23286818,,1711.0,9277.931,,0,,
0,77,0.39788085,,1651.0,9305.912,,0,,
0,78,0.34358078,,1569.0,9338.094,,0,,
0,79,0.20003527,,1523.0,9374.434,,0,,
0,80,0.11714718,,1488.0,9414.882,,0,,
0,81,0.06394395,,1477.0,9459.387,,0,,
0,82,0.054774437,,1472.0,9503.684,,0,,
0,83,0.06013538,,1462.0,9535.198,,0,,
0,84,0.054774437,,1456.0,9570.789,,0,,
0,85,0.05051636,,1453.0,9610.411,,0,,
0,86,0.045038916,,1453.0,9560.335,,0,,
