j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.34425443,,2839.0,631.5584,,0,,
0,1,0.33473685,,2831.0,619.29395,,0,,
0,2,0.33714953,,2823.0,607.65283,,0,,
0,3,0.3735109,,2815.0,596.67163,,0,,
0,4,0.4544265,,2806.0,586.38727,,0,,
0,5,0.5018222,,2796.0,576.83704,,0,,
0,6,0.5340485,,2785.0,568.0581,,0,,
0,7,0.5340485,,2774.0,560.0866,,0,,
0,8,0.5340485,,2763.0,552.9575,,0,,
0,9,0.5157159,,2752.0,546.70374,,0,,
0,10,0.48792037,,2741.0,538.4162,,0,,
0,11,0.4602245,,2732.0,530.9962,,0,,
0,12,0.45714694,,2723.0,524.4807,,0,,
0,13,0.4064464,,2716.0,518.9036,,0,,
0,14,0.3812387,,2709.0,514.29565,,0,,
0,15,0.31975773,,2704.0,510.68286,,0,,
0,16,0.29544082,,2703.0,508.0866,,0,,
0,17,0.29826635,,2704.0,506.52246,,0,,
0,18,0.33534217,,2705.0,506.0,,0,,
0,19,0.37298772,,2705.0,504.95346,,0,,
0,20,0.3750743,,2705.0,493.83093,,0,,
0,21,0.39750248,,2707.0,483.5473,,0,,
0,22,0.4692632,,2712.0,474.15714,,0,,
0,23,0.47838446,,2719.0,465.7145,,0,,
0,24,0.4606069,,2725.0,458.27176,,0,,
0,25,0.4606069,,2730.0,451.8783,,0,,
0,26,0.44970152,,2736.0,446.57922,,0,,
0,27,0.47111082,,2743.0,433.96313,,0,,
0,28,0.5080439,,2751.0,422.22388,,0,,
0,29,0.5635688,,2759.0,411.4365,,0,,
0,30,0.61592495,,2770.0,401.67773,,0,,
0,31,0.680049,,2781.0,393.02417,,0,,
0,32,0.70111436,,2792.0,385.55026,,0,,
0,33,0.70884675,,2803.0,379.3257,,0,,
0,34,0.6984867,,2812.0,370.86386,,0,,
0,35,0.6707059,,2817.0,360.00696,,0,,
0,36,0.60871613,,2818.0,350.32556,,0,,
0,37,0.593725,,2815.0,341.9196,,0,,
0,38,0.5635687,,2810.0,334.88504,,0,,
0,39,0.52927244,,2802.0,326.89142,,0,,
0,40,0.54707193,,2792.0,312.83383,,0,,
0,41,0.61436355,,2779.0,299.8833,,0,,
0,42,0.6194616,,2765.0,288.18918,,0,,
0,43,0.59468544,,2753.0,277.91006,,0,,
0,44,0.62640464,,2743.0,269.2081,,0,,
0,45,0.6551023,,2735.0,262.24036,,0,,
0,46,0.6897655,,2728.0,257.14783,,0,,
0,47,0.70693445,,2723.0,254.0433,,0,,
