j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.267045,,2476.0,586.03754,,0,,
0,1,0.24534145,,2485.0,560.02856,,0,,
0,2,0.21236251,,2493.0,535.17847,,0,,
0,3,0.22072601,,2500.0,509.11688,,0,,
0,4,0.21236251,,2508.0,484.33047,,0,,
0,5,0.26340744,,2515.0,461.02493,,0,,
0,6,0.34653887,,2527.0,439.436,,0,,
0,7,0.35490912,,2541.0,419.82852,,0,,
0,8,0.3465389,,2553.0,402.49225,,0,,
0,9,0.3682935,,2565.0,387.73187,,0,,
0,10,0.4138408,,2577.0,375.85104,,0,,
0,11,0.48576498,,2591.0,367.1294,,0,,
0,12,0.5363437,,2608.0,361.79553,,0,,
0,13,0.5471671,,2625.0,360.0,,0,,
0,14,0.5585993,,2638.0,360.0,,0,,
0,15,0.59590507,,2652.0,360.0,,0,,
0,16,0.56895304,,2666.0,360.0,,0,,
0,17,0.54762864,,2678.0,360.0,,0,,
0,18,0.5330886,,2688.0,360.0,,0,,
0,19,0.4907222,,2697.0,360.0,,0,,
0,20,0.48860812,,2706.0,361.79553,,0,,
0,21,0.5070985,,2718.0,367.1294,,0,,
0,22,0.5135269,,2730.0,375.85104,,0,,
0,23,0.5799784,,2743.0,387.73187,,0,,
0,24,0.60810983,,2755.0,396.0,,0,,
0,25,0.60810983,,2767.0,397.633,,0,,
0,26,0.59939086,,2779.0,402.49225,,0,,
0,27,0.59118986,,2789.0,410.46317,,0,,
0,28,0.59522223,,2799.0,421.3692,,0,,
0,29,0.60810983,,2810.0,433.4974,,0,,
0,30,0.6172926,,2823.0,437.9589,,0,,
0,31,0.6013092,,2836.0,445.2954,,0,,
0,32,0.5904957,,2849.0,455.36798,,0,,
0,33,0.5802873,,2863.0,468.0,,0,,
0,34,0.564639,,2877.0,480.2999,,0,,
0,35,0.5426284,,2891.0,489.65292,,0,,
0,36,0.53016406,,2904.0,501.42197,,0,,
0,37,0.5240995,,2916.0,515.4415,,0,,
0,38,0.48347002,,2928.0,531.5336,,0,,
0,39,0.42057025,,2939.0,548.3357,,0,,
0,40,0.3682935,,2947.0,558.8703,,0,,
0,41,0.31434998,,2953.0,569.20996,,0,,
0,42,0.35237986,,2955.0,581.5978,,0,,
0,43,0.37853694,,2958.0,593.72723,,0,,
0,44,0.43458998,,2967.0,603.47,,0,,
0,45,0.50389683,,2979.0,615.1683,,0,,
0,46,0.58244,,2997.0,628.71295,,0,,
0,47,0.5896007,,3014.0,643.98755,,0,,
0,48,0.5919812,,3029.0,660.87213,,0,,
0,49,0.6069877,,3044.0,676.3786,,0,,
0,50,0.6126466,,3059.0,692.4738,,0,,
