j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
0,0,0.07695353,,2658.0,410.12195,,0,,
0,1,0.10861492,,2660.0,390.1551,,0,,
0,2,0.23034577,,2664.0,371.3812,,0,,
0,3,0.34151304,,2673.0,353.9901,,0,,
0,4,0.31820285,,2683.0,338.19522,,0,,
0,5,0.27703983,,2686.0,324.22986,,0,,
0,6,0.3411415,,2687.0,312.33957,,0,,
0,7,0.5043724,,2696.0,302.7689,,0,,
0,8,0.6409208,,2712.0,295.74313,,0,,
0,9,0.73851544,,2732.0,291.44638,,0,,
0,10,0.80407465,,2754.0,290.0,,0,,
0,11,0.82769924,,2777.0,290.0,,0,,
0,12,0.7875441,,2795.0,290.0,,0,,
0,13,0.7595151,,2810.0,290.0,,0,,
0,14,0.67598873,,2822.0,290.0,,0,,
0,15,0.574878,,2830.0,290.0,,0,,
0,16,0.50745165,,2838.0,290.0,,0,,
0,17,0.5141124,,2846.0,290.0,,0,,
0,18,0.5704815,,2855.0,290.0,,0,,
0,19,0.58998513,,2865.0,290.0,,0,,
0,20,0.6230837,,2877.0,290.0,,0,,
0,21,0.6136521,,2886.0,290.0,,0,,
0,22,0.6274153,,2892.0,291.44638,,0,,
0,23,0.66317666,,2899.0,295.74313,,0,,
0,24,0.671555,,2909.0,302.7689,,0,,
0,25,0.6095321,,2918.0,312.33957,,0,,
0,26,0.58998513,,2923.0,324.22986,,0,,
0,27,0.60737735,,2926.0,338.19522,,0,,
0,28,0.55704534,,2928.0,353.9901,,0,,
0,29,0.45199797,,2929.0,366.82422,,0,,
0,30,0.37459934,,2931.0,377.0,,0,,
0,31,0.36796942,,2935.0,386.90826,,0,,
0,32,0.39018488,,2941.0,394.44266,,0,,
0,33,0.3935641,,2948.0,403.92325,,0,,
0,34,0.40463457,,2957.0,415.2168,,0,,
0,35,0.4104386,,2967.0,428.17987,,0,,
0,36,0.4730053,,2978.0,441.71484,,0,,
0,37,0.5763286,,2992.0,453.9218,,0,,
0,38,0.6506075,,3013.0,467.61096,,0,,
0,39,0.6494925,,3035.0,480.0354,,0,,
0,40,0.6489956,,3057.0,493.0,,0,,
0,41,0.592579,,3079.0,506.46323,,0,,
0,42,0.47825077,,3096.0,518.76776,,0,,
0,43,0.42580208,,3109.0,532.36926,,0,,
0,44,0.43463126,,3122.0,544.86053,,0,,
0,45,0.4588513,,3134.0,557.8261,,0,,
0,46,0.49916613,,3147.0,571.9694,,0,,
0,47,0.53096956,,3160.0,587.20526,,0,,
0,48,0.53096956,,3173.0,603.4509,,0,,
0,49,0.54077625,,3186.0,620.6271,,0,,
0,50,0.55704534,,3200.0,638.65875,,0,,
0,51,0.53858495,,3213.0,657.47546,,0,,
0,52,0.53931725,,3225.0,677.01184,,0,,
0,53,0.5477854,,3236.0,697.2073,,0,,
0,54,0.5743928,,3249.0,718.0063,,0,,
0,55,0.5703173,,3261.0,738.2195,,0,,
0,56,0.5427705,,3271.0,759.0026,,0,,
0,57,0.5186655,,3279.0,780.3102,,0,,
0,58,0.49514556,,3285.0,800.0006,,0,,
0,59,0.4311861,,3288.0,820.2439,,0,,
0,60,0.4271578,,3291.0,841.0,,0,,
0,61,0.49916613,,3299.0,861.25604,,0,,
0,62,0.5427705,,3309.0,882.00055,,0,,
0,63,0.54725224,,3317.0,902.26825,,0,,
0,64,0.56501496,,3324.0,923.0022,,0,,
0,65,0.55618435,,3331.0,943.28046,,0,,
0,66,0.5082672,,3336.0,964.00464,,0,,
0,67,0.52276087,,3343.0,981.2976,,0,,
0,68,0.6091025,,3357.0,997.86975,,0,,
0,69,0.6130874,,3374.0,1015.0,,0,,
0,70,0.5703173,,3390.0,1032.6606,,0,,
0,71,0.510094,,3404.0,1050.825,,0,,
0,72,0.43463126,,3417.0,1069.4672,,0,,
0,73,0.38138902,,3427.0,1085.8555,,0,,
0,74,0.47369498,,3438.0,1102.3815,,0,,
0,75,0.598591,,3455.0,1119.415,,0,,
0,76,0.6479989,,3475.0,1136.9331,,0,,
0,77,0.6579284,,3493.0,1154.9138,,0,,
0,78,0.64002335,,3510.0,1173.3358,,0,,
0,79,0.58016145,,3522.0,1190.4138,,0,,
0,80,0.46173877,,3527.0,1206.9019,,0,,
0,81,0.34151304,,3529.0,1223.855,,0,,
0,82,0.31615916,,3532.0,1241.2542,,0,,
0,83,0.36151457,,3535.0,1259.081,,0,,
0,84,0.42252138,,3541.0,1277.3175,,0,,
0,85,0.44699964,,3549.0,1294.9725,,0,,
0,86,0.4385548,,3558.0,1311.4286,,0,,
0,87,0.37459934,,3565.0,1328.314,,0,,
0,88,0.38138902,,3572.0,1345.6125,,0,,
0,89,0.47847667,,3586.0,1363.3085,,0,,
0,90,0.19842161,,3601.0,1381.3866,,0,,
0,91,0.51708996,,3596.0,1399.8322,,0,,
0,92,0.8682517,,3569.0,1418.6307,,0,,
0,93,0.94293046,,3539.0,1437.7684,,0,,
0,94,0.9257063,,3512.0,1457.2319,,0,,
0,95,0.8980762,,3484.0,1477.0084,,0,,
0,96,0.90642047,,3454.0,1497.0854,,0,,
0,97,0.90866554,,3423.0,1517.4512,,0,,
0,98,0.8844694,,3394.0,1538.094,,0,,
0,99,0.8561138,,3366.0,1559.0029,,0,,
0,100,0.79786325,,3342.0,1568.4148,,0,,
0,101,0.75419205,,3322.0,1578.3035,,0,,
0,102,0.71352816,,3305.0,1588.6602,,0,,
0,103,0.6501125,,3287.0,1599.4756,,0,,
0,104,0.6019913,,3268.0,1610.7405,,0,,
1,0,0.051678088,,2659.0,390.1551,,0,,
1,1,0.051678088,,2659.0,369.10974,,0,,
1,2,0.17809805,,2662.0,349.20624,,0,,
1,3,0.2635909,,2669.0,330.65088,,0,,
1,4,0.25307566,,2676.0,313.68295,,0,,
1,5,0.23916315,,2678.0,298.57327,,0,,
1,6,0.27116138,,2678.0,285.61688,,0,,
1,7,0.4385548,,2686.0,275.11816,,0,,
1,8,0.5631694,,2700.0,267.3668,,0,,
1,9,0.64949256,,2716.0,262.60617,,0,,
1,10,0.72729766,,2734.0,261.0,,0,,
1,11,0.7743064,,2753.0,261.0,,0,,
1,12,0.7660973,,2771.0,261.0,,0,,
1,13,0.7427659,,2786.0,261.0,,0,,
1,14,0.69398874,,2801.0,261.0,,0,,
