j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
1,74,0.1163314,,2673.0,1098.8162,,0,,
1,75,0.11803068,,2674.0,1121.3029,,0,,
1,76,0.11575922,,2675.0,1144.9634,,0,,
1,77,0.13180985,,2674.0,1169.7264,,0,,
1,78,0.124587744,,2672.0,1195.5237,,0,,
1,79,0.13527001,,2670.0,1222.2897,,0,,
1,80,0.16497317,,2668.0,1249.962,,0,,
1,81,0.18429431,,2667.0,1278.4819,,0,,
1,82,0.22877224,,2667.0,1307.794,,0,,
1,83,0.26714647,,2668.0,1337.8461,,0,,
1,84,0.29623768,,2672.0,1368.5895,,0,,
1,85,0.3461332,,2676.0,1399.9785,,0,,
1,86,0.3938178,,2673.0,1431.9711,,0,,
1,87,0.40748507,,2665.0,1464.5272,,0,,
1,88,0.34463602,,2656.0,1497.6105,,0,,
1,89,0.26506862,,2652.0,1531.1865,,0,,
1,90,0.24054174,,2652.0,1565.2236,,0,,
1,91,0.23527592,,2654.0,1599.6925,,0,,
1,92,0.23527592,,2657.0,1634.5657,,0,,
1,93,0.22766757,,2659.0,1669.818,,0,,
1,94,0.23527592,,2663.0,1705.4258,,0,,
1,95,0.24542359,,2667.0,1741.3673,,0,,
1,96,0.22515948,,2671.0,1772.9354,,0,,
1,97,0.19614309,,2675.0,1783.8523,,0,,
1,98,0.17859042,,2677.0,1795.7327,,0,,
1,99,0.15685739,,2679.0,1808.5577,,0,,
1,100,0.13958682,,2681.0,1822.3074,,0,,
1,101,0.1347814,,2684.0,1836.9608,,0,,
1,102,0.15046352,,2687.0,1852.4967,,0,,
1,103,0.19116378,,2691.0,1868.893,,0,,
1,104,0.21597308,,2696.0,1886.1272,,0,,
2,0,0.10679613,,2522.0,1701.0835,,0,,
2,1,0.09834776,,2525.0,1659.8223,,0,,
2,2,0.090568416,,2528.0,1618.6516,,0,,
2,3,0.07784475,,2530.0,1577.5785,,0,,
2,4,0.0883251,,2531.0,1536.6108,,0,,
2,5,0.09347399,,2533.0,1495.7573,,0,,
2,6,0.09347399,,2535.0,1455.0275,,0,,
2,7,0.10363059,,2537.0,1414.432,,0,,
2,8,0.0883251,,2539.0,1373.9829,,0,,
2,9,0.083654344,,2540.0,1333.6934,,0,,
2,10,0.09969542,,2543.0,1293.5784,,0,,
2,11,0.09834776,,2545.0,1253.6547,,0,,
2,12,0.10926059,,2549.0,1213.9412,,0,,
2,13,0.09969542,,2553.0,1174.459,,0,,
2,14,0.07784475,,2556.0,1135.2325,,0,,
2,15,0.062536545,,2559.0,1096.2892,,0,,
2,16,0.07784475,,2561.0,1057.6602,,0,,
2,17,0.09559392,,2565.0,1019.38116,,0,,
2,18,0.09559392,,2569.0,981.4932,,0,,
2,19,0.10490861,,2573.0,943.0636,,0,,
2,20,0.1163314,,2578.0,904.02325,,0,,
2,21,0.1163314,,2583.0,865.35834,,0,,
2,22,0.1163314,,2588.0,827.1215,,0,,
2,23,0.109867804,,2593.0,789.37506,,0,,
2,24,0.07340919,,2597.0,752.1928,,0,,
2,25,0.062536545,,2599.0,715.66266,,0,,
2,26,0.084451094,,2602.0,679.8897,,0,,
2,27,0.10427161,,2606.0,645.0,,0,,
2,28,0.12721622,,2611.0,611.14484,,0,,
2,29,0.12773514,,2617.0,578.50586,,0,,
2,30,0.13527001,,2622.0,547.30066,,0,,
2,31,0.23818876,,2628.0,517.7886,,0,,
2,32,0.4632146,,2642.0,490.27542,,0,,
2,33,0.5388777,,2670.0,465.11612,,0,,
2,34,0.41873977,,2692.0,442.7121,,0,,
2,35,0.33233455,,2706.0,423.5009,,0,,
2,36,0.3028325,,2717.0,405.6612,,0,,
2,37,0.33390495,,2725.0,384.6037,,0,,
2,38,0.3785528,,2736.0,367.39215,,0,,
2,39,0.38650632,,2746.0,354.5871,,0,,
2,40,0.49204668,,2757.0,346.6771,,0,,
